drugbank_id	doid_id	disease	drug	category	n_curators	n_resources	piece
DB00014	DOID:0050156						
DB00091	DOID:0050156						
DB00104	DOID:0050156						
DB00122	DOID:0050156						
DB00126	DOID:0050156						
DB00136	DOID:0050156						
DB00153	DOID:0050156						
DB00158	DOID:0050156						
DB00163	DOID:0050156						
DB00165	DOID:0050156						
DB00169	DOID:0050156						
DB00176	DOID:0050156						
DB00177	DOID:0050156						
DB00180	DOID:0050156						
DB00181	DOID:0050156						
DB00182	DOID:0050156						
DB00184	DOID:0050156						
DB00186	DOID:0050156						
DB00187	DOID:0050156						
DB00188	DOID:0050156						
DB00190	DOID:0050156						
DB00191	DOID:0050156						
DB00193	DOID:0050156						
DB00195	DOID:0050156						
DB00203	DOID:0050156						
DB00206	DOID:0050156						
DB00214	DOID:0050156						
DB00215	DOID:0050156						
DB00216	DOID:0050156						
DB00218	DOID:0050156						
DB00221	DOID:0050156						
DB00222	DOID:0050156						
DB00224	DOID:0050156						
DB00227	DOID:0050156						
DB00230	DOID:0050156						
DB00238	DOID:0050156						
DB00241	DOID:0050156						
DB00242	DOID:0050156						
DB00244	DOID:0050156						
DB00245	DOID:0050156						
DB00246	DOID:0050156						
DB00250	DOID:0050156						
DB00252	DOID:0050156						
DB00254	DOID:0050156						
DB00258	DOID:0050156						
DB00261	DOID:0050156						
DB00262	DOID:0050156						
DB00264	DOID:0050156						
DB00268	DOID:0050156						
DB00270	DOID:0050156						
DB00273	DOID:0050156						
DB00275	DOID:0050156						
DB00277	DOID:0050156						
DB00279	DOID:0050156						
DB00281	DOID:0050156						
DB00282	DOID:0050156						
DB00284	DOID:0050156						
DB00285	DOID:0050156						
DB00286	DOID:0050156						
DB00287	DOID:0050156						
DB00289	DOID:0050156						
DB00290	DOID:0050156						
DB00291	DOID:0050156						
DB00292	DOID:0050156						
DB00295	DOID:0050156						
DB00304	DOID:0050156						
DB00305	DOID:0050156						
DB00307	DOID:0050156						
DB00310	DOID:0050156						
DB00313	DOID:0050156						
DB00315	DOID:0050156						
DB00316	DOID:0050156						
DB00320	DOID:0050156						
DB00321	DOID:0050156						
DB00322	DOID:0050156						
DB00323	DOID:0050156						
DB00325	DOID:0050156						
DB00328	DOID:0050156						
DB00331	DOID:0050156						
DB00332	DOID:0050156						
DB00334	DOID:0050156						
DB00338	DOID:0050156						
DB00341	DOID:0050156						
DB00343	DOID:0050156						
DB00347	DOID:0050156						
DB00349	DOID:0050156						
DB00350	DOID:0050156						
DB00351	DOID:0050156						
DB00352	DOID:0050156						
DB00353	DOID:0050156						
DB00359	DOID:0050156						
DB00361	DOID:0050156						
DB00363	DOID:0050156						
DB00367	DOID:0050156						
DB00373	DOID:0050156						
DB00374	DOID:0050156						
DB00376	DOID:0050156						
DB00381	DOID:0050156						
DB00387	DOID:0050156						
DB00390	DOID:0050156						
DB00394	DOID:0050156						
DB00396	DOID:0050156						
DB00397	DOID:0050156						
DB00398	DOID:0050156						
DB00399	DOID:0050156						
DB00402	DOID:0050156						
DB00404	DOID:0050156						
DB00408	DOID:0050156						
DB00410	DOID:0050156						
DB00411	DOID:0050156						
DB00412	DOID:0050156						
DB00413	DOID:0050156						
DB00417	DOID:0050156						
DB00421	DOID:0050156						
DB00422	DOID:0050156						
DB00424	DOID:0050156						
DB00425	DOID:0050156						
DB00427	DOID:0050156						
DB00428	DOID:0050156						
DB00433	DOID:0050156						
DB00434	DOID:0050156						
DB00435	DOID:0050156						
DB00437	DOID:0050156						
DB00441	DOID:0050156						
DB00442	DOID:0050156						
DB00443	DOID:0050156						
DB00444	DOID:0050156						
DB00445	DOID:0050156						
DB00449	DOID:0050156						
DB00451	DOID:0050156						
DB00455	DOID:0050156						
DB00457	DOID:0050156						
DB00458	DOID:0050156						
DB00471	DOID:0050156						
DB00472	DOID:0050156						
DB00475	DOID:0050156						
DB00476	DOID:0050156						
DB00477	DOID:0050156						
DB00480	DOID:0050156						
DB00481	DOID:0050156						
DB00482	DOID:0050156						
DB00484	DOID:0050156						
DB00490	DOID:0050156						
DB00491	DOID:0050156						
DB00494	DOID:0050156						
DB00499	DOID:0050156						
DB00500	DOID:0050156						
DB00501	DOID:0050156						
DB00502	DOID:0050156						
DB00503	DOID:0050156						
DB00509	DOID:0050156						
DB00513	DOID:0050156						
DB00514	DOID:0050156						
DB00515	DOID:0050156						
DB00519	DOID:0050156						
DB00521	DOID:0050156						
DB00523	DOID:0050156						
DB00524	DOID:0050156						
DB00530	DOID:0050156						
DB00535	DOID:0050156						
DB00537	DOID:0050156						
DB00539	DOID:0050156						
DB00540	DOID:0050156						
DB00541	DOID:0050156						
DB00542	DOID:0050156						
DB00544	DOID:0050156						
DB00549	DOID:0050156						
DB00550	DOID:0050156						
DB00552	DOID:0050156						
DB00553	DOID:0050156						
DB00554	DOID:0050156						
DB00555	DOID:0050156						
DB00559	DOID:0050156						
DB00563	DOID:0050156						
DB00564	DOID:0050156						
DB00567	DOID:0050156						
DB00570	DOID:0050156						
DB00571	DOID:0050156						
DB00572	DOID:0050156						
DB00573	DOID:0050156						
DB00575	DOID:0050156						
DB00583	DOID:0050156						
DB00586	DOID:0050156						
DB00590	DOID:0050156						
DB00591	DOID:0050156						
DB00594	DOID:0050156						
DB00600	DOID:0050156						
DB00603	DOID:0050156						
DB00605	DOID:0050156						
DB00615	DOID:0050156						
DB00619	DOID:0050156						
DB00620	DOID:0050156						
DB00621	DOID:0050156						
DB00622	DOID:0050156						
DB00624	DOID:0050156						
DB00627	DOID:0050156						
DB00629	DOID:0050156						
DB00630	DOID:0050156						
DB00631	DOID:0050156						
DB00635	DOID:0050156						
DB00641	DOID:0050156						
DB00642	DOID:0050156						
DB00649	DOID:0050156						
DB00650	DOID:0050156						
DB00651	DOID:0050156						
DB00653	DOID:0050156						
DB00654	DOID:0050156						
DB00655	DOID:0050156						
DB00656	DOID:0050156						
DB00657	DOID:0050156						
DB00659	DOID:0050156						
DB00661	DOID:0050156						
DB00665	DOID:0050156						
DB00668	DOID:0050156						
DB00669	DOID:0050156						
DB00672	DOID:0050156						
DB00673	DOID:0050156						
DB00674	DOID:0050156						
DB00675	DOID:0050156						
DB00678	DOID:0050156						
DB00679	DOID:0050156						
DB00683	DOID:0050156						
DB00687	DOID:0050156						
DB00688	DOID:0050156						
DB00691	DOID:0050156						
DB00692	DOID:0050156						
DB00695	DOID:0050156						
DB00696	DOID:0050156						
DB00697	DOID:0050156						
DB00700	DOID:0050156						
DB00701	DOID:0050156						
DB00704	DOID:0050156						
DB00705	DOID:0050156						
DB00706	DOID:0050156						
DB00707	DOID:0050156						
DB00709	DOID:0050156						
DB00710	DOID:0050156						
DB00712	DOID:0050156						
DB00714	DOID:0050156						
DB00715	DOID:0050156						
DB00716	DOID:0050156						
DB00718	DOID:0050156						
DB00722	DOID:0050156						
DB00724	DOID:0050156						
DB00727	DOID:0050156						
DB00731	DOID:0050156						
DB00734	DOID:0050156						
DB00735	DOID:0050156						
DB00736	DOID:0050156						
DB00740	DOID:0050156						
DB00741	DOID:0050156						
DB00744	DOID:0050156						
DB00745	DOID:0050156						
DB00746	DOID:0050156						
DB00747	DOID:0050156						
DB00749	DOID:0050156						
DB00755	DOID:0050156						
DB00758	DOID:0050156						
DB00761	DOID:0050156						
DB00762	DOID:0050156						
DB00763	DOID:0050156						
DB00764	DOID:0050156						
DB00765	DOID:0050156						
DB00770	DOID:0050156						
DB00773	DOID:0050156						
DB00776	DOID:0050156						
DB00782	DOID:0050156						
DB00783	DOID:0050156						
DB00787	DOID:0050156						
DB00788	DOID:0050156						
DB00790	DOID:0050156						
DB00794	DOID:0050156						
DB00795	DOID:0050156						
DB00796	DOID:0050156						
DB00797	DOID:0050156						
DB00799	DOID:0050156						
DB00800	DOID:0050156						
DB00806	DOID:0050156						
DB00808	DOID:0050156						
DB00810	DOID:0050156						
DB00813	DOID:0050156						
DB00814	DOID:0050156						
DB00816	DOID:0050156						
DB00819	DOID:0050156						
DB00820	DOID:0050156						
DB00822	DOID:0050156						
DB00829	DOID:0050156						
DB00831	DOID:0050156						
DB00834	DOID:0050156						
DB00839	DOID:0050156						
DB00843	DOID:0050156						
DB00851	DOID:0050156						
DB00852	DOID:0050156						
DB00853	DOID:0050156						
DB00859	DOID:0050156						
DB00860	DOID:0050156	idiopathic pulmonary fibrosis	Prednisolone	SYM	3.0	1.0	0.0
DB00861	DOID:0050156						
DB00864	DOID:0050156						
DB00865	DOID:0050156						
DB00869	DOID:0050156						
DB00871	DOID:0050156						
DB00876	DOID:0050156						
DB00877	DOID:0050156						
DB00880	DOID:0050156						
DB00881	DOID:0050156						
DB00882	DOID:0050156						
DB00883	DOID:0050156						
DB00884	DOID:0050156						
DB00887	DOID:0050156						
DB00888	DOID:0050156						
DB00900	DOID:0050156						
DB00903	DOID:0050156						
DB00904	DOID:0050156						
DB00905	DOID:0050156						
DB00906	DOID:0050156						
DB00907	DOID:0050156						
DB00908	DOID:0050156						
DB00909	DOID:0050156						
DB00915	DOID:0050156						
DB00916	DOID:0050156						
DB00917	DOID:0050156						
DB00924	DOID:0050156						
DB00929	DOID:0050156						
DB00933	DOID:0050156						
DB00934	DOID:0050156						
DB00935	DOID:0050156						
DB00936	DOID:0050156						
DB00937	DOID:0050156						
DB00938	DOID:0050156						
DB00945	DOID:0050156						
DB00947	DOID:0050156						
DB00949	DOID:0050156						
DB00953	DOID:0050156						
DB00958	DOID:0050156						
DB00959	DOID:0050156						
DB00960	DOID:0050156						
DB00966	DOID:0050156						
DB00967	DOID:0050156						
DB00968	DOID:0050156						
DB00970	DOID:0050156						
DB00973	DOID:0050156						
DB00975	DOID:0050156						
DB00977	DOID:0050156						
DB00981	DOID:0050156						
DB00982	DOID:0050156						
DB00983	DOID:0050156						
DB00985	DOID:0050156						
DB00987	DOID:0050156						
DB00988	DOID:0050156						
DB00989	DOID:0050156						
DB00990	DOID:0050156						
DB00991	DOID:0050156						
DB00993	DOID:0050156						
DB00995	DOID:0050156						
DB00996	DOID:0050156						
DB00997	DOID:0050156						
DB00998	DOID:0050156						
DB00999	DOID:0050156						
DB01001	DOID:0050156						
DB01003	DOID:0050156						
DB01004	DOID:0050156						
DB01005	DOID:0050156						
DB01006	DOID:0050156						
DB01008	DOID:0050156						
DB01013	DOID:0050156						
DB01014	DOID:0050156						
DB01016	DOID:0050156						
DB01017	DOID:0050156						
DB01018	DOID:0050156						
DB01020	DOID:0050156						
DB01023	DOID:0050156						
DB01024	DOID:0050156						
DB01029	DOID:0050156						
DB01030	DOID:0050156						
DB01032	DOID:0050156						
DB01033	DOID:0050156						
DB01036	DOID:0050156						
DB01037	DOID:0050156						
DB01039	DOID:0050156						
DB01041	DOID:0050156						
DB01042	DOID:0050156						
DB01043	DOID:0050156						
DB01047	DOID:0050156						
DB01048	DOID:0050156						
DB01057	DOID:0050156						
DB01063	DOID:0050156						
DB01064	DOID:0050156						
DB01065	DOID:0050156						
DB01068	DOID:0050156						
DB01073	DOID:0050156						
DB01075	DOID:0050156						
DB01076	DOID:0050156						
DB01077	DOID:0050156						
DB01080	DOID:0050156						
DB01083	DOID:0050156						
DB01085	DOID:0050156						
DB01088	DOID:0050156						
DB01091	DOID:0050156						
DB01097	DOID:0050156						
DB01098	DOID:0050156						
DB01100	DOID:0050156						
DB01101	DOID:0050156						
DB01104	DOID:0050156						
DB01105	DOID:0050156						
DB01115	DOID:0050156						
DB01118	DOID:0050156						
DB01119	DOID:0050156						
DB01120	DOID:0050156						
DB01124	DOID:0050156						
DB01128	DOID:0050156						
DB01131	DOID:0050156						
DB01133	DOID:0050156						
DB01136	DOID:0050156						
DB01137	DOID:0050156						
DB01142	DOID:0050156						
DB01149	DOID:0050156						
DB01151	DOID:0050156						
DB01156	DOID:0050156						
DB01162	DOID:0050156						
DB01165	DOID:0050156						
DB01166	DOID:0050156						
DB01168	DOID:0050156						
DB01170	DOID:0050156						
DB01173	DOID:0050156						
DB01174	DOID:0050156						
DB01175	DOID:0050156						
DB01177	DOID:0050156						
DB01181	DOID:0050156						
DB01186	DOID:0050156						
DB01190	DOID:0050156						
DB01194	DOID:0050156						
DB01196	DOID:0050156						
DB01197	DOID:0050156						
DB01198	DOID:0050156						
DB01200	DOID:0050156						
DB01202	DOID:0050156						
DB01203	DOID:0050156						
DB01204	DOID:0050156						
DB01206	DOID:0050156						
DB01210	DOID:0050156						
DB01214	DOID:0050156						
DB01216	DOID:0050156						
DB01217	DOID:0050156						
DB01222	DOID:0050156						
DB01223	DOID:0050156						
DB01224	DOID:0050156						
DB01229	DOID:0050156						
DB01232	DOID:0050156						
DB01233	DOID:0050156						
DB01234	DOID:0050156						
DB01235	DOID:0050156						
DB01238	DOID:0050156						
DB01240	DOID:0050156						
DB01242	DOID:0050156						
DB01244	DOID:0050156						
DB01247	DOID:0050156						
DB01248	DOID:0050156						
DB01250	DOID:0050156						
DB01259	DOID:0050156						
DB01260	DOID:0050156						
DB01261	DOID:0050156						
DB01262	DOID:0050156						
DB01265	DOID:0050156						
DB01267	DOID:0050156						
DB01268	DOID:0050156						
DB01273	DOID:0050156						
DB01274	DOID:0050156						
DB01275	DOID:0050156						
DB01280	DOID:0050156						
DB01291	DOID:0050156						
DB01294	DOID:0050156						
DB01296	DOID:0050156						
DB01303	DOID:0050156						
DB01320	DOID:0050156						
DB01346	DOID:0050156						
DB01351	DOID:0050156						
DB01356	DOID:0050156						
DB01357	DOID:0050156						
DB01359	DOID:0050156						
DB01364	DOID:0050156						
DB01367	DOID:0050156						
DB01394	DOID:0050156						
DB01395	DOID:0050156						
DB01398	DOID:0050156						
DB01399	DOID:0050156						
DB01401	DOID:0050156						
DB01409	DOID:0050156						
DB01410	DOID:0050156						
DB01420	DOID:0050156						
DB01427	DOID:0050156						
DB01576	DOID:0050156						
DB01577	DOID:0050156						
DB01579	DOID:0050156						
DB01583	DOID:0050156						
DB01586	DOID:0050156						
DB01589	DOID:0050156						
DB01590	DOID:0050156						
DB01591	DOID:0050156						
DB01623	DOID:0050156						
DB01656	DOID:0050156						
DB02300	DOID:0050156						
DB04572	DOID:0050156						
DB04845	DOID:0050156						
DB04861	DOID:0050156						
DB04868	DOID:0050156						
DB05039	DOID:0050156						
DB05271	DOID:0050156						
DB05389	DOID:0050156						
DB05812	DOID:0050156						
DB06151	DOID:0050156						
DB06218	DOID:0050156						
DB06287	DOID:0050156						
DB06589	DOID:0050156						
DB06637	DOID:0050156						
DB06684	DOID:0050156						
DB06697	DOID:0050156						
DB06699	DOID:0050156						
DB06710	DOID:0050156						
DB06772	DOID:0050156						
DB06777	DOID:0050156						
DB06809	DOID:0050156						
DB08816	DOID:0050156						
DB08826	DOID:0050156						
DB08828	DOID:0050156						
DB08860	DOID:0050156						
DB08865	DOID:0050156						
DB08866	DOID:0050156						
DB08868	DOID:0050156						
DB08871	DOID:0050156						
DB08877	DOID:0050156						
DB08881	DOID:0050156						
DB00091	DOID:0050425						
DB00104	DOID:0050425						
DB00126	DOID:0050425						
DB00136	DOID:0050425						
DB00153	DOID:0050425						
DB00158	DOID:0050425						
DB00163	DOID:0050425						
DB00165	DOID:0050425						
DB00176	DOID:0050425						
DB00180	DOID:0050425						
DB00181	DOID:0050425						
DB00184	DOID:0050425						
DB00186	DOID:0050425						
DB00187	DOID:0050425						
DB00188	DOID:0050425						
DB00190	DOID:0050425	restless legs syndrome	Carbidopa	SYM	3.0	1.0	4.0
DB00191	DOID:0050425						
DB00193	DOID:0050425	restless legs syndrome	Tramadol	SYM	3.0	1.0	0.0
DB00195	DOID:0050425						
DB00206	DOID:0050425						
DB00216	DOID:0050425						
DB00221	DOID:0050425						
DB00222	DOID:0050425						
DB00224	DOID:0050425						
DB00238	DOID:0050425						
DB00241	DOID:0050425						
DB00242	DOID:0050425						
DB00245	DOID:0050425						
DB00250	DOID:0050425						
DB00252	DOID:0050425						
DB00254	DOID:0050425						
DB00258	DOID:0050425						
DB00261	DOID:0050425						
DB00264	DOID:0050425						
DB00270	DOID:0050425						
DB00275	DOID:0050425						
DB00277	DOID:0050425						
DB00279	DOID:0050425						
DB00281	DOID:0050425						
DB00282	DOID:0050425						
DB00284	DOID:0050425						
DB00285	DOID:0050425						
DB00286	DOID:0050425						
DB00287	DOID:0050425						
DB00289	DOID:0050425						
DB00292	DOID:0050425						
DB00295	DOID:0050425						
DB00304	DOID:0050425						
DB00305	DOID:0050425						
DB00307	DOID:0050425						
DB00310	DOID:0050425						
DB00315	DOID:0050425						
DB00316	DOID:0050425						
DB00320	DOID:0050425						
DB00321	DOID:0050425						
DB00322	DOID:0050425						
DB00323	DOID:0050425						
DB00325	DOID:0050425						
DB00332	DOID:0050425						
DB00334	DOID:0050425						
DB00341	DOID:0050425						
DB00343	DOID:0050425						
DB00347	DOID:0050425						
DB00349	DOID:0050425						
DB00350	DOID:0050425						
DB00351	DOID:0050425						
DB00352	DOID:0050425						
DB00353	DOID:0050425						
DB00359	DOID:0050425						
DB00361	DOID:0050425						
DB00363	DOID:0050425						
DB00367	DOID:0050425						
DB00373	DOID:0050425						
DB00376	DOID:0050425						
DB00381	DOID:0050425						
DB00396	DOID:0050425						
DB00397	DOID:0050425						
DB00398	DOID:0050425						
DB00402	DOID:0050425						
DB00404	DOID:0050425						
DB00408	DOID:0050425						
DB00410	DOID:0050425						
DB00411	DOID:0050425						
DB00412	DOID:0050425						
DB00413	DOID:0050425	restless legs syndrome	Pramipexole	SYM	3.0	4.0	3.0
DB00417	DOID:0050425						
DB00422	DOID:0050425						
DB00425	DOID:0050425						
DB00427	DOID:0050425						
DB00428	DOID:0050425						
DB00433	DOID:0050425						
DB00435	DOID:0050425						
DB00441	DOID:0050425						
DB00442	DOID:0050425						
DB00455	DOID:0050425						
DB00457	DOID:0050425						
DB00458	DOID:0050425						
DB00472	DOID:0050425						
DB00475	DOID:0050425						
DB00480	DOID:0050425						
DB00481	DOID:0050425						
DB00491	DOID:0050425						
DB00494	DOID:0050425						
DB00499	DOID:0050425						
DB00500	DOID:0050425						
DB00501	DOID:0050425						
DB00502	DOID:0050425						
DB00503	DOID:0050425						
DB00513	DOID:0050425						
DB00521	DOID:0050425						
DB00523	DOID:0050425						
DB00524	DOID:0050425						
DB00535	DOID:0050425						
DB00539	DOID:0050425						
DB00542	DOID:0050425						
DB00549	DOID:0050425						
DB00550	DOID:0050425						
DB00552	DOID:0050425						
DB00553	DOID:0050425						
DB00554	DOID:0050425						
DB00555	DOID:0050425						
DB00559	DOID:0050425						
DB00564	DOID:0050425	restless legs syndrome	Carbamazepine	SYM	3.0	2.0	1.0
DB00567	DOID:0050425						
DB00570	DOID:0050425						
DB00571	DOID:0050425						
DB00573	DOID:0050425						
DB00575	DOID:0050425	restless legs syndrome	Clonidine	SYM	3.0	1.0	4.0
DB00583	DOID:0050425						
DB00590	DOID:0050425						
DB00591	DOID:0050425						
DB00594	DOID:0050425						
DB00600	DOID:0050425						
DB00605	DOID:0050425						
DB00615	DOID:0050425						
DB00619	DOID:0050425						
DB00621	DOID:0050425						
DB00622	DOID:0050425						
DB00624	DOID:0050425						
DB00627	DOID:0050425						
DB00629	DOID:0050425						
DB00630	DOID:0050425						
DB00631	DOID:0050425						
DB00641	DOID:0050425						
DB00642	DOID:0050425						
DB00649	DOID:0050425						
DB00650	DOID:0050425						
DB00651	DOID:0050425						
DB00653	DOID:0050425						
DB00656	DOID:0050425						
DB00657	DOID:0050425						
DB00659	DOID:0050425						
DB00661	DOID:0050425						
DB00665	DOID:0050425						
DB00669	DOID:0050425						
DB00672	DOID:0050425						
DB00674	DOID:0050425						
DB00675	DOID:0050425						
DB00679	DOID:0050425						
DB00683	DOID:0050425						
DB00687	DOID:0050425						
DB00691	DOID:0050425						
DB00692	DOID:0050425						
DB00696	DOID:0050425						
DB00697	DOID:0050425						
DB00700	DOID:0050425						
DB00701	DOID:0050425						
DB00704	DOID:0050425						
DB00705	DOID:0050425						
DB00706	DOID:0050425						
DB00707	DOID:0050425						
DB00709	DOID:0050425						
DB00710	DOID:0050425						
DB00712	DOID:0050425						
DB00714	DOID:0050425						
DB00715	DOID:0050425						
DB00716	DOID:0050425						
DB00718	DOID:0050425						
DB00724	DOID:0050425						
DB00731	DOID:0050425						
DB00735	DOID:0050425						
DB00740	DOID:0050425						
DB00744	DOID:0050425						
DB00746	DOID:0050425						
DB00747	DOID:0050425						
DB00749	DOID:0050425						
DB00755	DOID:0050425						
DB00761	DOID:0050425						
DB00763	DOID:0050425						
DB00765	DOID:0050425						
DB00770	DOID:0050425						
DB00776	DOID:0050425						
DB00782	DOID:0050425						
DB00783	DOID:0050425						
DB00787	DOID:0050425						
DB00788	DOID:0050425						
DB00794	DOID:0050425						
DB00796	DOID:0050425						
DB00799	DOID:0050425						
DB00800	DOID:0050425						
DB00806	DOID:0050425						
DB00808	DOID:0050425						
DB00810	DOID:0050425						
DB00813	DOID:0050425						
DB00816	DOID:0050425						
DB00819	DOID:0050425						
DB00820	DOID:0050425						
DB00822	DOID:0050425						
DB00831	DOID:0050425						
DB00839	DOID:0050425						
DB00843	DOID:0050425						
DB00853	DOID:0050425						
DB00859	DOID:0050425						
DB00861	DOID:0050425						
DB00864	DOID:0050425						
DB00865	DOID:0050425						
DB00869	DOID:0050425						
DB00871	DOID:0050425						
DB00876	DOID:0050425						
DB00877	DOID:0050425						
DB00880	DOID:0050425						
DB00881	DOID:0050425						
DB00882	DOID:0050425						
DB00883	DOID:0050425						
DB00884	DOID:0050425						
DB00900	DOID:0050425						
DB00904	DOID:0050425						
DB00905	DOID:0050425						
DB00906	DOID:0050425						
DB00907	DOID:0050425						
DB00908	DOID:0050425						
DB00909	DOID:0050425						
DB00915	DOID:0050425						
DB00916	DOID:0050425						
DB00917	DOID:0050425						
DB00929	DOID:0050425						
DB00933	DOID:0050425						
DB00934	DOID:0050425						
DB00935	DOID:0050425						
DB00936	DOID:0050425						
DB00937	DOID:0050425						
DB00938	DOID:0050425						
DB00947	DOID:0050425						
DB00953	DOID:0050425						
DB00960	DOID:0050425						
DB00967	DOID:0050425						
DB00968	DOID:0050425						
DB00973	DOID:0050425						
DB00975	DOID:0050425						
DB00981	DOID:0050425						
DB00982	DOID:0050425						
DB00983	DOID:0050425						
DB00989	DOID:0050425						
DB00990	DOID:0050425						
DB00991	DOID:0050425						
DB00995	DOID:0050425						
DB00998	DOID:0050425						
DB00999	DOID:0050425						
DB01003	DOID:0050425						
DB01004	DOID:0050425						
DB01006	DOID:0050425						
DB01008	DOID:0050425						
DB01013	DOID:0050425						
DB01014	DOID:0050425						
DB01016	DOID:0050425						
DB01017	DOID:0050425						
DB01020	DOID:0050425						
DB01023	DOID:0050425						
DB01024	DOID:0050425						
DB01032	DOID:0050425						
DB01033	DOID:0050425						
DB01036	DOID:0050425						
DB01039	DOID:0050425						
DB01041	DOID:0050425						
DB01047	DOID:0050425						
DB01048	DOID:0050425						
DB01063	DOID:0050425						
DB01064	DOID:0050425						
DB01065	DOID:0050425						
DB01076	DOID:0050425						
DB01077	DOID:0050425						
DB01080	DOID:0050425						
DB01083	DOID:0050425						
DB01085	DOID:0050425						
DB01088	DOID:0050425						
DB01091	DOID:0050425						
DB01098	DOID:0050425						
DB01100	DOID:0050425						
DB01101	DOID:0050425						
DB01104	DOID:0050425						
DB01105	DOID:0050425						
DB01118	DOID:0050425						
DB01119	DOID:0050425						
DB01120	DOID:0050425						
DB01124	DOID:0050425						
DB01128	DOID:0050425						
DB01131	DOID:0050425						
DB01136	DOID:0050425						
DB01137	DOID:0050425						
DB01142	DOID:0050425						
DB01149	DOID:0050425						
DB01151	DOID:0050425						
DB01156	DOID:0050425						
DB01162	DOID:0050425						
DB01165	DOID:0050425						
DB01166	DOID:0050425						
DB01170	DOID:0050425						
DB01173	DOID:0050425						
DB01181	DOID:0050425						
DB01190	DOID:0050425						
DB01194	DOID:0050425						
DB01196	DOID:0050425						
DB01197	DOID:0050425						
DB01198	DOID:0050425						
DB01200	DOID:0050425						
DB01202	DOID:0050425						
DB01203	DOID:0050425						
DB01210	DOID:0050425						
DB01214	DOID:0050425						
DB01216	DOID:0050425						
DB01217	DOID:0050425						
DB01222	DOID:0050425						
DB01223	DOID:0050425						
DB01232	DOID:0050425						
DB01233	DOID:0050425						
DB01235	DOID:0050425	restless legs syndrome	L-DOPA	SYM	3.0	1.0	1.0
DB01238	DOID:0050425						
DB01242	DOID:0050425						
DB01244	DOID:0050425						
DB01247	DOID:0050425						
DB01250	DOID:0050425						
DB01259	DOID:0050425						
DB01260	DOID:0050425						
DB01261	DOID:0050425						
DB01262	DOID:0050425						
DB01265	DOID:0050425						
DB01267	DOID:0050425						
DB01268	DOID:0050425						
DB01274	DOID:0050425						
DB01275	DOID:0050425						
DB01280	DOID:0050425						
DB01291	DOID:0050425						
DB01294	DOID:0050425						
DB01296	DOID:0050425						
DB01303	DOID:0050425						
DB01320	DOID:0050425						
DB01351	DOID:0050425						
DB01356	DOID:0050425						
DB01357	DOID:0050425						
DB01359	DOID:0050425						
DB01364	DOID:0050425						
DB01367	DOID:0050425						
DB01394	DOID:0050425						
DB01395	DOID:0050425						
DB01398	DOID:0050425						
DB01399	DOID:0050425						
DB01409	DOID:0050425						
DB01410	DOID:0050425						
DB01420	DOID:0050425						
DB01427	DOID:0050425						
DB01576	DOID:0050425						
DB01577	DOID:0050425						
DB01579	DOID:0050425						
DB01586	DOID:0050425						
DB01589	DOID:0050425						
DB01590	DOID:0050425						
DB01591	DOID:0050425						
DB01623	DOID:0050425						
DB01656	DOID:0050425						
DB02300	DOID:0050425						
DB04845	DOID:0050425						
DB04861	DOID:0050425						
DB04868	DOID:0050425						
DB05039	DOID:0050425						
DB05271	DOID:0050425						
DB05389	DOID:0050425						
DB05812	DOID:0050425						
DB06151	DOID:0050425						
DB06218	DOID:0050425						
DB06287	DOID:0050425						
DB06589	DOID:0050425						
DB06637	DOID:0050425						
DB06684	DOID:0050425						
DB06697	DOID:0050425						
DB06699	DOID:0050425						
DB06772	DOID:0050425						
DB06777	DOID:0050425						
DB06809	DOID:0050425						
DB08816	DOID:0050425						
DB08826	DOID:0050425						
DB08828	DOID:0050425						
DB08860	DOID:0050425						
DB08865	DOID:0050425						
DB08866	DOID:0050425						
DB08868	DOID:0050425						
DB08871	DOID:0050425						
DB08877	DOID:0050425						
DB08881	DOID:0050425						
DB00014	DOID:0050741						
DB00091	DOID:0050741						
DB00104	DOID:0050741						
DB00122	DOID:0050741						
DB00126	DOID:0050741						
DB00136	DOID:0050741						
DB00153	DOID:0050741						
DB00158	DOID:0050741	alcohol dependence	Folic Acid	NOT	3.0	1.0	1.0
DB00163	DOID:0050741						
DB00165	DOID:0050741						
DB00169	DOID:0050741						
DB00176	DOID:0050741						
DB00177	DOID:0050741						
DB00180	DOID:0050741						
DB00181	DOID:0050741						
DB00182	DOID:0050741						
DB00184	DOID:0050741						
DB00186	DOID:0050741						
DB00187	DOID:0050741						
DB00188	DOID:0050741						
DB00190	DOID:0050741						
DB00191	DOID:0050741						
DB00193	DOID:0050741						
DB00195	DOID:0050741						
DB00203	DOID:0050741						
DB00206	DOID:0050741						
DB00214	DOID:0050741						
DB00215	DOID:0050741	alcohol dependence	Citalopram	DM	2.0	1.0	4.0
DB00216	DOID:0050741						
DB00218	DOID:0050741						
DB00221	DOID:0050741						
DB00222	DOID:0050741						
DB00224	DOID:0050741						
DB00227	DOID:0050741						
DB00230	DOID:0050741						
DB00238	DOID:0050741						
DB00241	DOID:0050741						
DB00242	DOID:0050741						
DB00244	DOID:0050741						
DB00245	DOID:0050741						
DB00246	DOID:0050741						
DB00250	DOID:0050741						
DB00252	DOID:0050741						
DB00254	DOID:0050741						
DB00258	DOID:0050741						
DB00261	DOID:0050741						
DB00262	DOID:0050741						
DB00264	DOID:0050741						
